time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
8.2500,5813,0.3544,0.3368,0.4930,0.7350,1.1610,216.1600
8.5000,5815,0.3518,0.3361,0.4831,0.7250,1.1270,216.0640
8.7500,5809,0.3506,0.3345,0.4910,0.6893,0.8590,215.9680
9.0000,5818,0.3483,0.3319,0.4850,0.7000,0.8640,216.3520
9.2500,5814,0.3547,0.3391,0.4980,0.7005,0.8570,216.1280
9.5000,5814,0.3543,0.3369,0.5010,0.7123,0.8760,216.0960
9.7500,5808,0.3563,0.3399,0.5030,0.6990,0.8530,215.9360
10.0000,5815,0.3510,0.3319,0.4908,0.7413,1.2300,216.1600
10.2500,5819,0.3628,0.3429,0.5200,0.7500,1.1530,216.2560
10.5000,5810,0.3522,0.3359,0.4921,0.7310,1.0700,216.0320
10.7500,5814,0.3567,0.3424,0.4980,0.6959,0.8100,216.0640
11.0000,5819,0.3538,0.3355,0.5050,0.7180,0.8680,216.2880
11.2500,5810,0.3578,0.3398,0.5024,0.7263,1.2410,216.0320
11.5000,5814,0.3547,0.3392,0.4940,0.7110,1.1560,216.1600
11.7500,5816,0.3539,0.3379,0.4984,0.6989,0.8090,216.1600
12.0000,5815,0.3492,0.3372,0.4804,0.6685,0.8030,216.0960
12.2500,5813,0.3585,0.3373,0.5190,0.7370,1.0100,216.1280
12.5000,5815,0.3483,0.3341,0.4828,0.6870,0.8640,216.1280
12.7500,5808,0.3571,0.3383,0.5074,0.7383,1.0590,215.9680
13.0000,5818,0.3522,0.3361,0.4920,0.7060,0.8090,216.2240
13.2500,5814,0.3458,0.3330,0.4770,0.6670,0.8020,216.1280
13.5000,5810,0.3596,0.3413,0.5064,0.7360,0.8900,215.9680
13.7500,5819,0.3525,0.3349,0.4938,0.7230,0.9370,216.3200
14.0000,5806,0.3519,0.3355,0.4910,0.7200,0.8860,215.8720
14.2500,5822,0.3569,0.3395,0.5048,0.7010,1.0070,216.3840
14.5000,5812,0.3634,0.3425,0.5244,0.7493,0.9950,216.0320
14.7500,5813,0.3573,0.3390,0.5064,0.7356,0.9500,216.1280
15.0000,5816,0.3551,0.3376,0.5020,0.7189,0.8860,216.1920
15.2500,5812,0.3520,0.3348,0.4930,0.7000,0.8580,216.0320
15.5000,5812,0.3595,0.3399,0.5160,0.7290,1.0060,216.0320
15.7500,5815,0.3542,0.3349,0.5070,0.7133,0.8810,216.1920
16.0000,5815,0.3481,0.3341,0.4841,0.6763,0.8060,216.1600
16.2500,5809,0.3537,0.3361,0.5044,0.6923,0.8060,215.9360
16.5000,5816,0.3457,0.3315,0.4831,0.6575,0.7780,216.2560
16.7500,5816,0.3576,0.3399,0.5066,0.7120,0.9360,216.1600
17.0000,5818,0.3498,0.3335,0.4930,0.6640,0.7970,216.1600
17.2500,5814,0.3506,0.3355,0.4927,0.6779,0.8600,216.2240
17.5000,5808,0.3502,0.3318,0.4844,0.7546,1.2680,215.8720
17.7500,5817,0.3478,0.3322,0.4828,0.6960,1.0590,216.2560
18.0000,5814,0.3505,0.3335,0.4906,0.7079,0.8560,216.1600
18.2500,5816,0.3541,0.3330,0.5040,0.7430,1.2700,216.0960
18.5000,5814,0.3516,0.3370,0.4840,0.7263,1.2390,216.0640
18.7500,5813,0.3506,0.3344,0.4900,0.6970,0.8520,216.2240
19.0000,5816,0.3519,0.3340,0.4957,0.7300,0.9930,216.1600
19.2500,5812,0.3568,0.3425,0.5000,0.6970,0.8910,216.0640
19.5000,5812,0.3521,0.3358,0.4914,0.7200,0.8530,216.0320
19.7500,5814,0.3573,0.3391,0.5090,0.7290,0.9220,216.0960
20.0000,5814,0.3496,0.3331,0.4877,0.7065,0.8630,216.1920
20.2500,5815,0.3550,0.3340,0.5027,0.7496,1.2430,216.1280
20.5000,5813,0.3482,0.3331,0.4848,0.6823,0.9450,216.0320
20.7500,5813,0.3558,0.3368,0.5040,0.7380,0.9250,216.1920
21.0000,5819,0.3439,0.3314,0.4741,0.6773,0.8590,216.2560
21.2500,5813,0.3560,0.3359,0.5101,0.7380,0.8850,216.0960
21.5000,5811,0.3572,0.3365,0.5060,0.7433,1.2390,216.0000
21.7500,5815,0.3556,0.3379,0.4994,0.7300,0.8810,216.0960
22.0000,5812,0.3626,0.3412,0.5183,0.7606,1.1590,216.1600
22.2500,5818,0.3487,0.3351,0.4854,0.6763,0.8730,216.2560
22.5000,5808,0.3480,0.3310,0.4864,0.7040,0.9410,215.9040
22.7500,5816,0.3566,0.3405,0.5056,0.7013,0.8490,216.1600
23.0000,5818,0.3499,0.3350,0.4864,0.6863,0.9290,216.3200
23.2500,5808,0.3526,0.3365,0.4911,0.7160,0.8700,215.9040
23.5000,5820,0.3451,0.3321,0.4751,0.6670,0.8030,216.3200
23.7500,5811,0.3565,0.3360,0.5050,0.7650,1.2110,216.0320
24.0000,5818,0.3474,0.3330,0.4824,0.6773,0.9220,216.1600
24.2500,5812,0.3562,0.3349,0.5080,0.7580,1.1280,216.1280
24.5000,5811,0.3502,0.3316,0.4884,0.7330,1.1630,216.0320
24.7500,5817,0.3551,0.3356,0.5050,0.7280,0.9200,216.1920
