time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
19.7500,1097,0.2051,0.1350,0.4380,0.5806,0.6620,65.1520
20.0000,1096,0.1965,0.1300,0.4296,0.5700,0.7800,65.1840
20.2500,1098,0.2025,0.1270,0.4410,0.5780,0.7506,65.1840
20.5000,1096,0.2142,0.1390,0.4570,0.6046,0.9406,65.1520
20.7500,1096,0.2084,0.1390,0.4310,0.5866,0.8320,65.1200
21.0000,1096,0.2150,0.1430,0.4510,0.5686,0.6466,65.1840
21.2500,1097,0.1998,0.1350,0.4250,0.5790,0.7570,65.1840
21.5000,1097,0.2018,0.1300,0.4336,0.5676,0.7776,65.1840
21.7500,1097,0.2089,0.1430,0.4380,0.5690,0.9930,65.1840
22.0000,1095,0.2016,0.1390,0.4336,0.5700,0.9106,65.1200
22.2500,1098,0.2078,0.1410,0.4386,0.5926,0.6476,65.1840
22.5000,1096,0.2077,0.1420,0.4346,0.5996,0.8706,65.1840
22.7500,1096,0.1984,0.1300,0.4190,0.5680,0.6770,65.1200
23.0000,1096,0.2105,0.1370,0.4330,0.5796,0.9066,65.1520
23.2500,1097,0.2035,0.1420,0.4210,0.5500,0.9336,65.1520
23.5000,1096,0.2002,0.1400,0.4230,0.5660,0.8556,65.1840
23.7500,1098,0.2043,0.1400,0.4246,0.5646,0.7303,65.2160
24.0000,1095,0.1980,0.1350,0.4240,0.5666,0.6520,65.0880
24.2500,1097,0.1990,0.1340,0.4270,0.5673,0.6280,65.1840
24.5000,1097,0.1970,0.1290,0.4260,0.5676,0.6893,65.1840
24.7500,1096,0.2124,0.1420,0.4560,0.5826,0.7460,65.1520
