time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
14.0000,10008,0.5034,0.4913,0.6454,0.9203,1.1706,320.2560
14.2500,9993,0.5052,0.4939,0.6446,0.9076,1.2990,319.7760
14.5000,10006,0.5070,0.4961,0.6443,0.9120,1.5466,320.1920
14.7500,10001,0.5008,0.4909,0.6392,0.8736,1.1826,320.0320
15.0000,9997,0.5062,0.4906,0.6575,0.9336,1.1949,319.9040
15.2500,10005,0.5044,0.4890,0.6514,0.9328,1.2716,320.1600
15.5000,9995,0.4944,0.4850,0.6297,0.8624,1.2240,319.8400
15.7500,10004,0.5032,0.4920,0.6406,0.9066,1.3240,320.1280
16.0000,10003,0.5048,0.4899,0.6585,0.9268,1.2420,320.0960
16.2500,9995,0.5031,0.4911,0.6520,0.8847,1.2176,319.8400
16.5000,9999,0.5049,0.4888,0.6494,0.9710,1.2530,319.9680
16.7500,9998,0.5093,0.4962,0.6549,0.9957,1.2738,319.9360
17.0000,9997,0.5078,0.4889,0.6629,1.0149,1.5636,319.9040
17.2500,10006,0.4950,0.4822,0.6350,0.9005,1.2146,320.1920
17.5000,9998,0.5026,0.4946,0.6391,0.8633,1.1811,319.9360
17.7500,10005,0.5099,0.4928,0.6535,0.9899,1.5070,320.1600
18.0000,9999,0.5067,0.4975,0.6490,0.8795,1.1696,319.9680
18.2500,9996,0.5024,0.4891,0.6456,0.8920,1.6530,319.8720
18.5000,10005,0.5112,0.5010,0.6548,0.9142,1.2496,320.1600
18.7500,9997,0.5016,0.4874,0.6520,0.9110,1.1429,319.9040
19.0000,10001,0.5037,0.4911,0.6411,0.9330,1.2997,320.0320
19.2500,10000,0.5000,0.4876,0.6378,0.8849,1.2506,320.0000
19.5000,10000,0.5022,0.4856,0.6531,0.9390,1.3410,320.0000
19.7500,9996,0.5047,0.4919,0.6506,0.9071,1.2136,319.8720
20.0000,10001,0.5104,0.4930,0.6626,0.9650,1.3646,320.0320
20.2500,10007,0.5026,0.4912,0.6411,0.8766,1.2526,320.2240
20.5000,9997,0.5005,0.4885,0.6376,0.9326,1.2951,319.9040
20.7500,9998,0.4951,0.4839,0.6314,0.8791,1.3256,319.9360
21.0000,10001,0.5088,0.4910,0.6655,0.9639,1.5016,320.0320
21.2500,10000,0.5015,0.4869,0.6416,0.9560,1.3250,320.0000
21.5000,9997,0.5057,0.4893,0.6519,0.9599,1.3903,319.9040
21.7500,9999,0.5034,0.4890,0.6515,0.9454,1.2940,319.9680
22.0000,10002,0.5111,0.4944,0.6548,1.0390,1.4813,320.0640
22.2500,10000,0.5005,0.4867,0.6386,0.9580,1.2999,320.0000
22.5000,9998,0.5059,0.4943,0.6548,0.8886,1.0856,319.9360
22.7500,10006,0.5021,0.4895,0.6483,0.8806,1.1660,320.1920
23.0000,9993,0.5006,0.4877,0.6398,0.9261,1.2471,319.7760
23.2500,10005,0.5023,0.4930,0.6365,0.8946,1.2277,320.1600
23.5000,10002,0.5068,0.4890,0.6593,1.0053,1.4166,320.0640
23.7500,9993,0.5001,0.4874,0.6391,0.9201,1.2517,319.7760
24.0000,9999,0.5049,0.4902,0.6533,0.9185,1.2480,319.9680
24.2500,10004,0.5076,0.4913,0.6558,0.9686,1.2680,320.1280
24.5000,9999,0.4994,0.4892,0.6381,0.8640,1.2105,319.9680
24.7500,10004,0.5010,0.4888,0.6400,0.9177,1.2717,320.1280
