time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
14.5000,12499,0.7210,0.7052,0.8942,1.2423,1.8426,399.9680
14.7500,12505,0.7168,0.6941,0.9000,1.2799,1.7943,400.1600
15.0000,12486,0.7144,0.7053,0.8647,1.1990,1.4925,399.5520
15.2500,12507,0.7213,0.7050,0.9006,1.2466,1.5704,400.2240
15.5000,12504,0.7182,0.7029,0.8825,1.2320,1.7556,400.1280
15.7500,12501,0.7119,0.6963,0.8759,1.2275,1.6400,400.0320
16.0000,12500,0.7105,0.6962,0.8727,1.2113,1.4481,400.0000
16.2500,12503,0.7237,0.7018,0.8953,1.3477,1.8310,400.0960
16.5000,12496,0.7178,0.7082,0.8637,1.2473,1.6811,399.8720
16.7500,12486,0.7248,0.7178,0.8776,1.1947,1.7593,399.5520
17.0000,12514,0.7170,0.6858,0.9034,1.4213,1.6806,400.4480
17.2500,12499,0.7209,0.7053,0.8745,1.2996,1.9829,399.9680
17.5000,12499,0.7293,0.7054,0.8984,1.3846,1.7229,399.9680
17.7500,12491,0.7266,0.7061,0.8994,1.3871,1.8443,399.7120
18.0000,12508,0.7232,0.7086,0.8811,1.2229,1.8993,400.2560
18.2500,12497,0.7135,0.7010,0.8808,1.1733,1.5800,399.9040
18.5000,12503,0.7184,0.7039,0.8853,1.2025,1.8203,400.0960
18.7500,12500,0.7137,0.7047,0.8705,1.1523,1.5496,400.0000
19.0000,12499,0.7297,0.7044,0.9123,1.3586,1.7684,399.9680
19.2500,12501,0.7145,0.6974,0.8797,1.1931,1.5967,400.0320
19.5000,12503,0.7237,0.7071,0.8826,1.2427,1.6357,400.0960
19.7500,12499,0.7198,0.7088,0.8766,1.1760,1.6416,399.9680
20.0000,12499,0.7113,0.6984,0.8678,1.1840,1.4887,399.9680
20.2500,12503,0.7190,0.7044,0.8750,1.1819,1.7151,400.0960
20.5000,12493,0.7235,0.7029,0.8834,1.3061,2.0203,399.7760
20.7500,12507,0.7247,0.7018,0.9152,1.2533,1.8170,400.2240
21.0000,12493,0.7027,0.6888,0.8599,1.2165,1.6756,399.7760
21.2500,12504,0.7171,0.6959,0.8995,1.2546,1.5547,400.1280
21.5000,12501,0.7234,0.7089,0.8854,1.2516,1.5963,400.0320
21.7500,12497,0.7150,0.7019,0.8656,1.2060,1.7683,399.9040
22.0000,12500,0.7217,0.6946,0.9086,1.3403,2.0856,400.0000
22.2500,12497,0.7180,0.6988,0.8917,1.2897,1.6033,399.9040
22.5000,12508,0.7112,0.6929,0.8778,1.1930,1.7386,400.2560
22.7500,12490,0.7216,0.6991,0.8965,1.3340,1.8388,399.6800
23.0000,12510,0.7159,0.6982,0.8813,1.1921,1.5789,400.3200
23.2500,12495,0.7176,0.7022,0.8794,1.2786,1.6386,399.8400
23.5000,12502,0.7029,0.6918,0.8514,1.1457,1.5690,400.0640
23.7500,12496,0.7235,0.7068,0.9004,1.1960,1.7071,399.8720
24.0000,12502,0.7308,0.7121,0.8936,1.3366,1.7981,400.0640
24.2500,12499,0.7203,0.7064,0.8840,1.2140,1.7467,399.9680
24.5000,12498,0.7216,0.6964,0.8885,1.3726,1.9326,399.9360
24.7500,12499,0.7242,0.7059,0.8825,1.3547,1.9397,399.9680
