time_s,n_pkts,mean_ms,p50_ms,p90_ms,p99_ms,max_ms,tput_mbps
11.7500,1097,0.1555,0.1480,0.2380,0.3014,0.4594,65.1840
12.0000,1096,0.1526,0.1430,0.2420,0.3094,0.3976,65.1520
12.2500,1097,0.1522,0.1420,0.2340,0.3070,0.4534,65.1520
12.5000,1097,0.1508,0.1400,0.2430,0.3094,0.5006,65.1520
12.7500,1096,0.1515,0.1380,0.2410,0.3150,0.4066,65.1840
13.0000,1096,0.1494,0.1380,0.2380,0.3084,0.4316,65.1520
13.2500,1097,0.1507,0.1390,0.2390,0.3164,0.5396,65.1200
13.5000,1097,0.1515,0.1400,0.2410,0.3240,0.4116,65.2480
13.7500,1096,0.1510,0.1400,0.2410,0.3180,0.4744,65.1520
14.0000,1097,0.1489,0.1390,0.2400,0.3060,0.4056,65.1200
14.2500,1096,0.1527,0.1430,0.2380,0.3094,0.4404,65.2160
14.5000,1096,0.1577,0.1480,0.2480,0.3244,0.4946,65.1520
14.7500,1097,0.1512,0.1420,0.2370,0.3164,0.3684,65.1520
15.0000,1096,0.1490,0.1390,0.2380,0.3204,0.5096,65.1520
15.2500,1097,0.1568,0.1470,0.2460,0.3250,0.3824,65.1840
15.5000,1096,0.1483,0.1380,0.2320,0.3154,0.3636,65.1520
15.7500,1097,0.1464,0.1360,0.2330,0.3150,0.4374,65.1840
16.0000,1096,0.1509,0.1390,0.2410,0.3274,0.4226,65.1200
16.2500,1096,0.1560,0.1460,0.2430,0.3114,0.4464,65.1520
16.5000,1098,0.1545,0.1460,0.2390,0.3204,0.4124,65.1840
16.7500,1096,0.1527,0.1420,0.2420,0.3124,0.4066,65.1840
17.0000,1096,0.1532,0.1430,0.2430,0.3234,0.5716,65.1520
17.2500,1097,0.1502,0.1380,0.2380,0.3090,0.4466,65.1520
17.5000,1096,0.1545,0.1450,0.2440,0.3090,0.4646,65.1840
17.7500,1097,0.1478,0.1340,0.2390,0.3100,0.4814,65.1520
18.0000,1096,0.1574,0.1470,0.2460,0.3020,0.3864,65.1520
18.2500,1096,0.1499,0.1390,0.2380,0.3050,0.4566,65.1520
18.5000,1097,0.1531,0.1430,0.2450,0.3190,0.5024,65.1840
18.7500,1097,0.1533,0.1460,0.2360,0.3020,0.3964,65.1520
19.0000,1096,0.1553,0.1470,0.2450,0.3120,0.4506,65.1840
19.2500,1096,0.1552,0.1430,0.2530,0.3164,0.4956,65.1200
19.5000,1097,0.1531,0.1440,0.2390,0.3030,0.4064,65.1840
19.7500,1097,0.1521,0.1440,0.2320,0.3104,0.4696,65.1840
20.0000,1096,0.1580,0.1490,0.2490,0.3334,0.4034,65.1520
20.2500,1097,0.1474,0.1370,0.2320,0.3080,0.4324,65.1520
20.5000,1096,0.1452,0.1330,0.2340,0.3020,0.4494,65.1840
20.7500,1096,0.1506,0.1400,0.2360,0.3094,0.4864,65.1200
21.0000,1097,0.1565,0.1440,0.2510,0.3284,0.3636,65.1840
21.2500,1097,0.1499,0.1380,0.2410,0.3150,0.4166,65.1840
21.5000,1096,0.1539,0.1440,0.2440,0.3134,0.5504,65.1520
21.7500,1097,0.1480,0.1400,0.2310,0.3034,0.4466,65.1840
22.0000,1096,0.1494,0.1420,0.2340,0.3100,0.4216,65.1520
22.2500,1097,0.1522,0.1410,0.2460,0.3194,0.5386,65.1520
22.5000,1096,0.1553,0.1430,0.2480,0.3024,0.4216,65.1520
22.7500,1096,0.1496,0.1390,0.2340,0.3104,0.4574,65.1520
23.0000,1097,0.1535,0.1450,0.2390,0.3074,0.4154,65.2160
23.2500,1096,0.1494,0.1350,0.2410,0.3160,0.4826,65.1200
23.5000,1097,0.1505,0.1410,0.2370,0.3070,0.3704,65.1840
23.7500,1097,0.1479,0.1380,0.2380,0.3040,0.4036,65.1200
24.0000,1096,0.1529,0.1420,0.2480,0.3210,0.4136,65.2160
24.2500,1096,0.1529,0.1440,0.2400,0.3164,0.3816,65.1200
24.5000,1097,0.1534,0.1390,0.2470,0.3194,0.4756,65.1840
24.7500,1097,0.1545,0.1430,0.2460,0.3074,0.4674,65.1840
